Date,Open,High,Low,Close,Adj Close,Volume
2016-06-02,101.330002,103.349998,101.169998,103.180000,87.225555,18013600
2016-06-09,102.900002,103.820000,101.739998,102.860001,86.955048,19180900
2016-06-16,102.510002,104.680000,102.400002,103.739998,87.698959,19279200
2016-06-23,104.459999,104.500000,101.300003,103.120003,87.174828,28198600
2016-06-30,103.750000,106.980003,103.529999,105.919998,89.541870,23580600
2016-07-07,108.529999,110.059998,107.070000,109.910004,92.914917,31820100
2016-07-14,109.830002,110.940002,108.680000,108.919998,92.078003,20762900
2016-07-21,108.709999,109.410004,106.690002,107.480003,90.860687,16621900
2016-07-28,107.550003,109.250000,107.169998,108.040001,91.334061,18446000
2016-08-04,108.169998,109.360001,107.669998,108.820000,91.993454,14288600
2016-08-11,109.010002,109.180000,107.599998,108.470001,91.697586,13349100
2016-08-18,108.410004,108.820000,107.540001,108.110001,91.393250,13419800
2016-08-25,108.089996,108.500000,106.260002,106.750000,90.243553,15277900
2016-09-01,106.459999,108.250000,106.290001,107.209999,91.273460,13644000
2016-09-08,107.099998,107.339996,104.050003,105.050003,89.434570,22800800
2016-09-15,104.949997,107.370003,104.580002,107.129997,91.205368,19447600
2016-09-22,107.489998,107.989998,106.730003,107.379997,91.418190,20355500
2016-09-29,109.500000,109.709999,105.690002,106.010002,90.251854,31115500
2016-10-06,105.730003,106.919998,105.000000,106.080002,90.311432,19637900
2016-10-13,105.849998,108.180000,105.290001,106.260002,90.464691,20656200
2016-10-20,106.110001,107.949997,105.269997,107.070000,91.154289,19690000
2016-10-27,107.279999,107.540001,106.120003,106.709999,90.847809,18694700
2016-11-03,107.070000,108.930000,105.000000,107.250000,91.307526,23001200
2016-11-10,106.889999,106.889999,100.449997,101.709999,86.591049,31867600
2016-11-17,101.809998,103.000000,101.180000,101.529999,86.437782,22201300
2016-11-24,102.000000,103.250000,100.099998,100.099998,85.220367,21212100
2016-12-01,99.889999,102.930000,98.500000,102.809998,88.175034,25381200
2016-12-08,102.139999,106.529999,102.000000,104.470001,89.598732,23408600
2016-12-15,104.230003,105.919998,104.230003,104.699997,89.796005,23511100
2016-12-22,104.550003,105.449997,104.250000,104.620003,89.727386,7757900
2016-12-29,104.500000,105.629997,104.209999,104.849998,89.924644,12693000
2017-01-05,104.519997,105.160004,101.410004,101.809998,87.317383,24849900
2017-01-12,101.709999,103.000000,101.059998,102.739998,88.114990,14690800
2017-01-19,102.279999,105.190002,102.169998,104.610001,89.718811,21817100
2017-01-26,104.510002,104.730003,102.980003,103.010002,88.346565,18707600
2017-02-02,103.760002,106.230003,103.290001,105.690002,90.645073,19243500
2017-02-09,105.690002,107.250000,104.769997,106.730003,91.537025,23233800
2017-02-16,107.150002,109.779999,106.320000,109.410004,93.835526,20244300
2017-02-23,109.120003,110.599998,109.050003,109.730003,94.109985,20285000
2017-03-02,109.809998,110.669998,108.470001,109.300003,94.385078,22088700
2017-03-09,109.599998,111.230003,108.910004,111.110001,95.948082,19290400
2017-03-16,111.089996,112.379997,110.529999,112.019997,96.733894,23877100
2017-03-23,111.949997,112.760002,111.570000,112.430000,97.087944,17265300
2017-03-30,112.290001,112.589996,111.459999,111.940002,96.664825,14789100
2017-04-06,112.120003,113.769997,111.349998,113.610001,98.106941,17705200
2017-04-13,113.250000,114.610001,112.650002,113.620003,98.115570,13793900
2017-04-20,113.519997,114.570000,111.339996,113.330002,97.865128,19067300
2017-04-27,113.099998,113.440002,111.699997,111.790001,96.535294,19467500
2017-05-04,112.169998,113.430000,111.809998,112.839996,97.442001,14500400
2017-05-11,112.639999,114.660004,112.529999,113.739998,98.219200,13604600
2017-05-18,113.779999,116.330002,113.290001,116.059998,100.222603,18590900
2017-05-25,116.360001,118.120003,116.150002,116.870003,100.922096,15165500
2017-06-01,116.800003,117.970001,116.059998,117.050003,101.771744,16860900
2017-06-08,117.050003,118.059998,115.360001,117.370003,102.049973,17003700
2017-06-15,117.000000,118.239998,116.230003,117.419998,102.093437,18436100
2017-06-22,117.330002,117.830002,115.940002,116.379997,101.189201,15440400
2017-06-29,116.070000,116.199997,114.879997,115.300003,100.250175,13061600
2017-07-06,114.970001,116.000000,112.250000,114.769997,99.789352,24004400
2017-07-13,114.949997,115.349998,113.919998,115.339996,100.284950,13800100
2017-07-20,115.339996,117.419998,115.110001,117.190002,101.893486,17056500
2017-07-27,117.330002,118.059998,115.139999,115.610001,100.519707,14902200
2017-08-03,115.730003,117.220001,115.680000,116.629997,101.406578,13437400
2017-08-10,116.349998,119.360001,116.080002,119.099998,103.554161,13311100
2017-08-17,119.000000,119.389999,117.230003,117.290001,101.980423,13922900
2017-08-24,117.260002,117.300003,114.910004,115.150002,100.119759,15975700
2017-08-31,115.239998,116.470001,114.930000,116.349998,101.871040,12630300
2017-09-07,116.650002,117.290001,114.000000,114.449997,100.207474,18830000
2017-09-14,114.440002,115.230003,112.739998,113.580002,99.445732,18069200
2017-09-21,113.209999,113.820000,110.339996,111.099998,97.274376,18232200
2017-09-28,111.370003,112.730003,106.190002,109.339996,95.733368,40166600
2017-10-05,109.660004,111.809998,109.550003,111.510002,97.633339,17971900
2017-10-12,111.510002,113.629997,111.379997,111.949997,98.018593,15469300
2017-10-19,111.620003,113.019997,109.180000,110.070000,96.372551,15897200
2017-10-26,110.669998,111.239998,109.360001,110.129997,96.425072,15616100
2017-11-02,109.910004,112.040001,109.150002,112.000000,98.062370,14794600
2017-11-09,111.349998,116.190002,111.019997,115.099998,100.776604,18611300
2017-11-16,115.389999,116.330002,114.279999,115.080002,100.759102,16076600
2017-11-23,115.650002,117.379997,115.300003,116.839996,102.300049,10878600
2017-11-30,116.519997,118.910004,115.040001,118.900002,104.103714,21745700
2017-12-07,118.519997,118.639999,115.559998,117.800003,103.856155,16824900
2017-12-14,117.940002,119.739998,117.559998,119.019997,104.931740,22919900
2017-12-21,119.449997,119.570000,117.839996,119.300003,105.178604,9457000
2017-12-28,119.330002,120.570000,117.639999,117.750000,103.812050,13505500
2018-01-04,117.800003,119.110001,116.699997,117.480003,103.574028,19529100
2018-01-11,117.639999,120.169998,116.379997,119.180000,105.072792,17511800
2018-01-18,119.089996,122.510002,118.639999,121.139999,106.800789,23515100
2018-01-25,120.610001,122.160004,119.500000,120.300003,106.060226,19524800
2018-02-01,119.919998,121.010002,110.150002,113.500000,100.065132,23756100
2018-02-08,113.699997,113.720001,108.760002,109.110001,96.194786,27946200
2018-02-15,109.529999,111.699997,107.940002,108.000000,95.216164,19041100
2018-02-22,108.330002,112.080002,108.019997,109.730003,96.741364,26535200
2018-03-01,109.209999,110.059998,107.239998,109.839996,96.838364,23575000
2018-03-08,110.029999,113.900002,109.580002,112.610001,100.014206,22273600
2018-03-15,112.400002,113.250000,108.529999,108.739998,96.577080,23040900
2018-03-22,108.449997,110.110001,105.940002,109.180000,96.967865,24767500
2018-03-29,110.120003,110.730003,106.440002,110.180000,97.856003,17548200
2018-04-05,110.430000,111.180000,108.419998,108.680000,96.523788,16292000
2018-04-12,108.959999,110.639999,106.459999,106.980003,95.013947,19837300
2018-04-19,106.709999,106.940002,100.849998,101.150002,89.836029,32164600
2018-04-26,102.250000,104.080002,97.029999,97.230003,86.354515,26696200
2018-05-03,97.480003,99.769997,95.940002,96.160004,85.404190,27615800
2018-05-10,96.430000,98.260002,96.360001,97.190002,86.318985,23016200
2018-05-17,97.550003,100.599998,97.150002,100.449997,89.214340,33160700
2018-05-24,100.309998,102.239998,99.760002,101.830002,90.439987,24580200
2018-05-31,101.150002,101.300003,99.650002,100.830002,89.551826,25414900
2018-06-07,100.510002,105.599998,100.330002,105.269997,94.355095,26462300
2018-06-14,105.260002,107.750000,104.430000,105.809998,94.839104,31455800
2018-06-21,106.570000,109.589996,106.300003,108.269997,97.044029,28706400
2018-06-28,108.419998,110.000000,107.800003,108.800003,97.519081,17499800
2018-07-05,108.910004,113.000000,107.519997,112.540001,100.871307,38752700
2018-07-12,112.540001,115.029999,110.970001,114.830002,102.923874,27493600
2018-07-19,114.769997,116.790001,113.580002,115.209999,103.264458,54427700
2018-07-26,116.139999,116.900002,113.230003,113.610001,101.830360,22342900
2018-08-02,113.599998,118.440002,113.089996,113.489998,101.722786,26899000
2018-08-09,114.120003,114.120003,112.010002,113.449997,101.686935,21347400
2018-08-16,113.739998,115.849998,111.959999,112.239998,100.602409,20100800
2018-08-23,112.169998,112.769997,110.889999,112.050003,100.432106,18974800
2018-08-30,111.870003,113.169998,110.449997,113.120003,101.391174,15336300
2018-09-06,112.000000,114.230003,111.440002,113.849998,102.045479,18390500
2018-09-13,114.489998,115.480003,113.459999,113.769997,102.817238,16525100
2018-09-20,114.230003,115.519997,111.309998,111.500000,100.765785,21345000
2018-09-27,111.430000,112.480003,107.169998,107.519997,97.168938,27661200
2018-10-04,106.849998,109.349998,105.800003,107.339996,97.006271,22264300
2018-10-11,108.209999,108.779999,104.529999,108.309998,97.882881,22661300
2018-10-18,108.480003,114.160004,107.550003,112.959999,102.085236,27387400
2018-10-25,112.959999,114.230003,109.690002,112.379997,101.561058,29641600
2018-11-01,112.000000,115.769997,109.629997,115.610001,104.480110,25845800
2018-11-08,115.379997,118.320000,115.250000,116.650002,105.419998,20767000
2018-11-15,116.430000,120.279999,114.919998,115.279999,104.181877,21536700
2018-11-22,114.779999,118.519997,114.779999,118.500000,107.091873,11291300
2018-11-29,118.400002,122.000000,117.440002,117.800003,106.459274,24060600
2018-12-06,116.309998,118.589996,114.099998,117.000000,105.736275,24392600
2018-12-13,117.139999,118.889999,109.629997,110.040001,100.235977,32362300
2018-12-20,110.199997,114.160004,105.029999,108.330002,98.678329,29622900
2018-12-27,107.769997,111.099998,106.029999,109.279999,99.543694,20440700
2019-01-03,108.910004,110.870003,107.489998,107.489998,97.913177,32419100
2019-01-10,107.410004,109.070000,106.730003,108.339996,98.687439,29110100
2019-01-17,108.139999,110.790001,108.089996,110.730003,100.864502,20250500
2019-01-24,110.309998,111.239998,108.000000,110.820000,100.946487,22934000
2019-01-31,110.970001,113.580002,110.209999,113.050003,102.977806,23661700
2019-02-07,112.820000,114.730003,111.930000,114.120003,103.952469,25240400
2019-02-14,113.000000,116.970001,111.879997,115.830002,105.510117,26883700
2019-02-21,115.500000,117.300003,114.410004,115.370003,105.091103,21696900
2019-02-28,114.739998,116.930000,114.209999,116.660004,106.266159,22154600
2019-03-07,116.209999,117.559998,114.260002,116.580002,107.054413,25008200
2019-03-14,116.860001,119.480003,115.370003,118.320000,108.652229,49142000
2019-03-21,118.010002,123.190002,118.010002,121.889999,111.930527,25150600
2019-03-28,121.889999,122.889999,120.739998,121.559998,111.627502,22256200
2019-04-04,121.809998,122.699997,120.820000,122.040001,112.068283,16679600
2019-04-11,122.360001,127.110001,121.150002,127.010002,116.632195,23902500
2019-04-18,128.229996,128.259995,125.879997,126.919998,116.549545,18019500
2019-04-25,125.650002,128.389999,125.180000,127.239998,116.843391,19035300
2019-05-02,127.239998,128.179993,124.949997,126.019997,115.723083,16018300
2019-05-09,125.769997,129.869995,124.849998,129.350006,118.780991,20047000
2019-05-16,129.369995,130.869995,128.759995,130.070007,119.442177,20459000
2019-05-23,129.600006,130.899994,126.839996,128.169998,117.697411,20912800
2019-05-30,128.149994,131.600006,126.989998,131.389999,120.654297,19816800
2019-06-06,131.080002,134.710007,130.559998,133.139999,122.261307,21675000
2019-06-13,133.449997,134.419998,131.330002,132.850006,122.888229,17597100
2019-06-20,133.869995,135.240005,132.300003,132.320007,122.397949,25430000
2019-06-27,132.250000,134.089996,130.759995,133.990005,123.942734,20706700
2019-07-04,132.889999,134.460007,130.720001,134.410004,124.331245,23585200
2019-07-11,134.210007,135.240005,132.470001,132.779999,122.823471,19628100
2019-07-18,132.610001,133.199997,128.619995,129.210007,119.521164,21947800
2019-07-25,128.630005,132.080002,126.239998,127.809998,118.226128,21574900
2019-08-01,128.960007,129.399994,123.879997,127.779999,118.198395,30373100
2019-08-08,128.100006,130.529999,127.000000,129.119995,119.437904,19873300
2019-08-15,129.660004,133.639999,129.399994,132.339996,122.416428,16305200
2019-08-22,131.750000,135.360001,129.539993,135.190002,125.052719,21838200
2019-08-29,135.610001,139.179993,134.520004,139.149994,128.715820,12979500
2019-09-05,138.800003,138.800003,134.679993,136.360001,126.135033,21288400
2019-09-12,136.740005,138.289993,134.100006,135.500000,126.205666,17769800
2019-09-19,135.410004,136.449997,134.479996,135.089996,125.823769,21200100
2019-09-26,135.869995,137.940002,133.490005,133.940002,124.752663,20941700
2019-10-03,138.440002,140.449997,136.500000,137.850006,128.394485,25521900
2019-10-10,137.110001,138.699997,135.580002,136.419998,127.062569,13505200
2019-10-17,137.070007,137.619995,135.660004,137.449997,128.021912,14354000
2019-10-24,137.699997,138.110001,135.410004,136.899994,127.509636,13229100
2019-10-31,136.800003,138.339996,132.600006,134.440002,125.218369,18696000
2019-11-07,134.410004,134.500000,131.589996,133.289993,124.147247,14583000
2019-11-14,133.600006,135.690002,132.729996,133.740005,124.566391,15477100
2019-11-21,133.429993,136.520004,133.020004,135.910004,126.587570,17442000
2019-11-28,136.059998,137.369995,134.320007,137.300003,127.882217,16072900
2019-12-05,136.190002,138.039993,135.270004,137.100006,127.695908,16730900
2019-12-12,136.800003,138.250000,135.630005,135.970001,127.530495,22623300
2019-12-19,136.220001,138.130005,135.160004,136.889999,128.393356,18166500
2019-12-26,136.860001,137.970001,136.029999,136.669998,128.187027,11742800
2020-01-02,136.869995,137.229996,133.949997,134.699997,126.339317,21268800
2020-01-09,135.289993,139.250000,134.389999,139.199997,130.559998,21343700
2020-01-16,139.350006,143.570007,138.600006,143.380005,134.480560,21692700
2020-01-23,143.089996,144.149994,141.050003,141.729996,132.932968,16774000
2020-01-30,142.320007,144.649994,141.520004,144.300003,135.343460,19788600
2020-02-06,144.639999,146.740005,143.830002,146.080002,137.012955,18573400
2020-02-13,145.250000,147.199997,143.520004,145.529999,136.497070,16514500
2020-02-20,145.770004,147.149994,140.570007,141.979996,133.167435,25848400
2020-02-27,141.410004,143.139999,128.350006,142.389999,133.551987,47637500
2020-03-05,138.809998,141.419998,126.860001,129.750000,121.696541,37774000
2020-03-12,122.099998,127.860001,112.000000,120.919998,114.180412,65042400
2020-03-19,121.430000,122.089996,101.419998,112.500000,106.229713,57346000
2020-03-26,112.709999,125.839996,112.580002,118.120003,111.536484,41110800
2020-04-02,117.220001,135.080002,116.480003,132.610001,125.218872,31471000
2020-04-09,132.089996,138.630005,129.429993,135.029999,127.503983,21339200
2020-04-16,136.970001,138.000000,130.589996,132.619995,125.228294,21870000
2020-04-23,132.500000,137.679993,130.029999,133.360001,125.927071,26981000
2020-04-30,132.410004,133.330002,129.320007,130.779999,123.490852,24288500
2020-05-07,131.550003,136.380005,130.119995,132.960007,125.549377,22411300
2020-05-14,132.710007,137.990005,130.149994,131.259995,123.944099,49194100
2020-05-21,130.979996,132.050003,128.580002,130.809998,123.519173,19581300
2020-05-28,131.210007,134.279999,130.110001,132.820007,125.417152,33110200
2020-06-04,131.589996,135.160004,130.179993,134.130005,126.654144,31435200
2020-06-11,134.220001,135.139999,126.529999,131.759995,125.381950,29568900
2020-06-18,131.419998,134.820007,128.679993,129.559998,123.288445,23586300
2020-06-25,129.139999,133.619995,128.050003,132.360001,125.952904,24248300
2020-07-02,133.539993,134.690002,132.169998,134.220001,127.722878,15213500
2020-07-09,132.899994,138.070007,131.279999,133.690002,127.218536,31226100
2020-07-16,134.059998,136.410004,132.179993,136.009995,129.426224,19595400
2020-07-23,136.589996,139.000000,134.850006,137.929993,131.253281,18885600
2020-07-30,137.240005,138.220001,135.199997,136.250000,129.654602,15418400
2020-08-06,135.270004,138.679993,134.619995,137.800003,131.129578,17162800
2020-08-13,137.100006,138.889999,136.100006,136.449997,129.844910,14038500
2020-08-20,135.660004,138.660004,135.250000,138.470001,131.767136,18353500
2020-08-27,138.710007,143.820007,137.240005,143.289993,136.353821,19683300
2020-09-03,142.770004,144.039993,134.410004,137.110001,130.472977,20662600
2020-09-10,136.600006,137.550003,133.880005,134.979996,129.369690,19675700
2020-09-17,133.389999,134.789993,129.360001,131.000000,125.555122,27923000
2020-09-24,131.440002,139.539993,129.919998,138.600006,132.839249,27771300
2020-10-01,139.440002,140.850006,135.149994,137.009995,131.315323,25512200
2020-10-08,137.279999,144.110001,136.759995,142.520004,136.596313,20272800
2020-10-15,141.160004,142.820007,139.100006,139.600006,133.797684,16917000
2020-10-22,139.800003,140.529999,133.940002,134.169998,128.593369,17685300
2020-10-29,133.759995,141.699997,131.710007,137.860001,132.130005,19157000
2020-11-05,139.350006,144.240005,136.190002,143.899994,137.918945,22320400
2020-11-12,144.250000,146.570007,142.759995,143.380005,137.420578,15808700
2020-11-19,142.880005,144.919998,141.880005,144.160004,138.168137,17926500
2020-11-26,144.619995,146.940002,142.880005,144.619995,138.609009,14935000
2020-12-03,143.020004,146.559998,143.020004,145.690002,139.634552,20033600
2020-12-10,146.039993,146.470001,143.410004,144.889999,139.857117,19012000
2020-12-17,145.250000,147.100006,143.470001,144.410004,139.393799,21538600
2020-12-24,144.830002,148.770004,144.139999,147.309998,142.193039,8788400
2020-12-31,147.479996,148.460007,141.589996,142.929993,137.965195,18533000
2021-01-07,142.809998,144.399994,139.449997,142.589996,137.637009,22199500
2021-01-14,141.479996,142.600006,139.919998,141.330002,136.420761,19211700
2021-01-21,140.289993,142.330002,137.550003,138.039993,133.245041,24430300
2021-01-28,138.830002,140.789993,135.899994,138.020004,133.225754,23669000
2021-02-04,137.750000,142.119995,136.759995,137.699997,132.916870,22556300
2021-02-11,137.850006,138.210007,133.399994,134.460007,129.789413,21720400
2021-02-18,134.070007,135.699997,130.759995,132.089996,127.501724,26351300
2021-02-25,131.350006,132.089996,128.570007,129.139999,124.654190,32438400
2021-03-04,129.250000,134.470001,128.320007,133.580002,128.939972,44646100
2021-03-11,133.350006,134.580002,131.970001,133.619995,130.008453,26867400
2021-03-18,132.360001,140.169998,131.410004,138.809998,135.058182,42465200
2021-03-25,139.179993,144.960007,138.339996,141.449997,137.626831,29349600
2021-04-01,141.190002,144.339996,140.110001,143.410004,139.533844,20405200
2021-04-08,143.679993,144.160004,141.240005,142.110001,138.268997,26031200
2021-04-15,141.669998,147.800003,141.419998,146.979996,143.007370,29195400
2021-04-22,146.240005,146.649994,141.729996,141.830002,137.996552,24733200
2021-04-29,142.100006,146.779999,141.970001,143.889999,140.000885,27769800
2021-05-06,144.470001,147.990005,143.850006,144.229996,140.331680,24841600
2021-05-13,144.240005,147.899994,143.580002,145.429993,141.499252,21781200
2021-05-20,145.250000,148.669998,145.110001,148.300003,144.291702,21898500
2021-05-27,148.559998,148.850006,146.440002,148.220001,144.213837,24194500
2021-06-03,146.710007,148.589996,145.919998,146.100006,142.151154,23808300
2021-06-10,146.309998,149.270004,146.130005,147.100006,144.169754,22643300
2021-06-17,147.250000,149.000000,144.830002,144.850006,141.964584,28302100
2021-06-24,144.860001,148.309998,144.610001,148.169998,145.218430,22630700
2021-07-01,148.080002,150.699997,147.770004,149.789993,146.806168,16371900
2021-07-08,149.419998,155.139999,148.779999,154.539993,151.461533,28319400
2021-07-15,154.070007,157.539993,153.259995,155.240005,152.147598,26642700
2021-07-22,155.190002,158.660004,153.970001,156.490005,153.372696,17522400
2021-07-29,157.229996,157.600006,153.869995,154.050003,150.981308,18445000
2021-08-05,154.979996,156.020004,153.639999,155.039993,151.951569,15529200
2021-08-12,155.229996,158.449997,154.600006,156.279999,153.166885,14452000
2021-08-19,155.820007,159.630005,154.160004,155.199997,152.108398,18439300
2021-08-26,155.509995,158.190002,154.089996,157.910004,154.764420,19450100
2021-09-02,156.789993,157.419998,153.679993,156.720001,153.598114,12706600
2021-09-09,156.880005,157.399994,154.779999,156.020004,153.960175,17290100
2021-09-16,155.389999,156.119995,152.419998,154.009995,151.976700,25682700
2021-09-23,153.690002,154.929993,150.100006,152.300003,150.289276,18798000
2021-09-30,153.220001,155.160004,149.479996,154.960007,152.914169,26230700
2021-10-07,155.520004,158.050003,155.490005,157.990005,155.904175,18324500
2021-10-14,158.619995,161.880005,156.800003,161.309998,159.180328,18106600
2021-10-21,161.389999,161.839996,158.789993,160.610001,158.489578,18122700
2021-10-28,160.850006,164.389999,160.179993,164.300003,162.130859,18224400
2021-11-04,164.220001,166.429993,161.149994,164.039993,161.874283,19292900
2021-11-11,163.970001,164.990005,162.080002,163.369995,161.213135,15582600
2021-11-18,162.809998,166.800003,161.750000,163.740005,161.578247,20085800
2021-11-25,162.710007,164.580002,158.389999,160.160004,158.045517,21704300
2021-12-02,160.130005,167.289993,159.830002,166.520004,164.321548,25840800
2021-12-09,165.919998,171.779999,164.850006,171.570007,170.448944,24574800
2021-12-16,171.570007,173.559998,166.750000,169.970001,168.859390,30097400
2021-12-23,169.979996,173.460007,169.250000,172.970001,171.839783,10742100
2021-12-30,173.539993,175.360001,170.570007,173.820007,172.684235,21674900
2022-01-06,173.910004,175.839996,171.619995,173.899994,172.763702,25980900
2022-01-13,173.710007,175.960007,173.149994,175.210007,174.065155,20998800
2022-01-20,175.410004,177.240005,166.449997,169.529999,168.422256,35680000
2022-01-27,170.779999,175.639999,167.210007,175.470001,174.323456,29967200
2022-02-03,175.270004,176.660004,170.309998,171.940002,170.816513,24776300
2022-02-10,168.660004,171.449997,164.539993,166.300003,165.213379,31127400
2022-02-17,166.009995,169.119995,165.000000,166.690002,165.600830,23885100
2022-02-24,165.710007,168.460007,160.289993,164.520004,163.445007,33661400
2022-03-03,163.970001,166.500000,156.399994,157.399994,156.371521,29940600
2022-03-10,155.789993,159.990005,153.369995,159.699997,159.699997,29444300
2022-03-17,159.830002,165.279999,159.300003,163.479996,163.479996,31146100
2022-03-24,164.059998,168.580002,163.270004,167.960007,167.960007,19927000
2022-03-31,168.369995,172.699997,167.270004,172.389999,172.389999,21851200
2022-04-07,172.029999,174.970001,170.779999,173.000000,173.000000,21068100
2022-04-14,173.479996,175.970001,169.839996,175.470001,175.470001,15759900
2022-04-21,175.759995,177.240005,171.000000,174.850006,174.850006,29502100
2022-04-28,174.529999,177.619995,165.270004,173.860001,173.860001,31229200
2022-05-05,173.100006,174.539993,168.720001,170.660004,170.660004,30941600
2022-05-12,171.250000,176.300003,162.919998,163.649994,163.649994,30392200
2022-05-19,162.500000,166.949997,159.619995,165.600006,165.600006,16843400
