d,c_n,c_bn,days
1/25/2017,8602.75,19473.199219,2006
1/27/2017,8641.25,19708.300781,2007
1/30/2017,8632.75,19585.25,2008
1/31/2017,8561.299805,19515.150391,2009
2/1/2017,8716.400391,20020.599609,2010
2/2/2017,8734.25,20070.300781,2011
2/3/2017,8740.950195,20196.800781,2012
2/6/2017,8801.049805,20371.599609,2013
2/7/2017,8768.299805,20327.25,2014
2/8/2017,8769.049805,20245.400391,2015
2/9/2017,8778.400391,20151.150391,2016
2/10/2017,8793.549805,20213.900391,2017
2/13/2017,8805.049805,20251.800781,2018
2/14/2017,8792.299805,20258.099609,2019
2/15/2017,8724.700195,20163.699219,2020
2/16/2017,8778,20243.699219,2021
2/17/2017,8821.700195,20551.349609,2022
2/20/2017,8879.200195,20677.099609,2023
2/21/2017,8907.849609,20860.949219,2024
2/22/2017,8926.900391,20868.449219,2025
2/23/2017,8939.5,20876.650391,2026
2/27/2017,8896.700195,20613.050781,2027
2/28/2017,8879.599609,20607.25,2028
3/1/2017,8945.799805,20783.75,2029
3/2/2017,8899.75,20560.050781,2030
3/3/2017,8897.549805,20495.599609,2031
3/6/2017,8963.450195,20663.650391,2032
3/7/2017,8946.900391,20627.5,2033
3/8/2017,8924.299805,20676.550781,2034
3/9/2017,8927,20721.349609,2035
3/10/2017,8934.549805,20727.550781,2036
3/14/2017,9087,21102.699219,2037
3/15/2017,9084.799805,21157.900391,2038
3/16/2017,9153.700195,21249.900391,2039
3/17/2017,9160.049805,21175.050781,2040
3/20/2017,9126.849609,21110.25,2041
3/21/2017,9121.5,21019,2042
3/22/2017,9030.450195,20781.349609,2043
3/23/2017,9086.299805,20895.5,2044
3/24/2017,9108,21122.550781,2045
3/27/2017,9045.200195,21056.900391,2046
3/28/2017,9100.799805,21225.400391,2047
3/29/2017,9143.799805,21391.150391,2048
3/30/2017,9173.75,21620.699219,2049
3/31/2017,9173.75,21444.150391,2050
4/3/2017,9237.849609,21547.75,2051
4/5/2017,9265.150391,21652.699219,2052
4/6/2017,9261.950195,21622.949219,2053
4/7/2017,9198.299805,21431.150391,2054
4/10/2017,9181.450195,21520.150391,2055
4/11/2017,9237,21736.150391,2056
4/12/2017,9203.450195,21666.800781,2057
4/13/2017,9150.799805,21686.599609,2058
4/17/2017,9139.299805,21647.599609,2059
4/18/2017,9105.150391,21671.849609,2060
4/19/2017,9103.5,21556.349609,2061
4/20/2017,9136.400391,21491.400391,2062
4/21/2017,9119.400391,21551.449219,2063
4/24/2017,9217.950195,21857.400391,2064
4/25/2017,9306.599609,22054.699219,2065
4/26/2017,9351.849609,22242.849609,2066
4/27/2017,9342.150391,22326.300781,2067
4/28/2017,9304.049805,22358.25,2068
5/2/2017,9313.799805,22341.349609,2069
5/3/2017,9311.950195,22307.300781,2070
5/4/2017,9359.900391,22720.099609,2071
5/5/2017,9285.299805,22604.949219,2072
5/8/2017,9314.049805,22767.349609,2073
5/9/2017,9316.849609,22707.300781,2074
5/10/2017,9407.299805,22830.349609,2075
5/11/2017,9422.400391,22818.449219,2076
5/12/2017,9400.900391,22671.699219,2077
5/15/2017,9445.400391,22821.5,2078
5/16/2017,9512.25,22928.599609,2079
5/17/2017,9525.75,22935.949219,2080
5/18/2017,9429.450195,22698.599609,2081
5/19/2017,9427.900391,22769.800781,2082
5/22/2017,9438.25,22652.849609,2083
5/23/2017,9386.150391,22582.800781,2084
5/24/2017,9360.549805,22536.300781,2085
5/25/2017,9509.75,23190.800781,2086
5/26/2017,9595.099609,23362.199219,2087
5/29/2017,9604.900391,23182.75,2088
5/30/2017,9624.549805,23307.25,2089
5/31/2017,9621.25,23424.800781,2090
6/1/2017,9616.099609,23310.150391,2091
6/2/2017,9653.5,23375.900391,2092
6/5/2017,9675.099609,23459.650391,2093
6/6/2017,9637.150391,23416.300781,2094
6/7/2017,9663.900391,23567.650391,2095
6/8/2017,9647.25,23536.099609,2096
6/9/2017,9668.25,23690.900391,2097
6/12/2017,9616.400391,23470.449219,2098
6/13/2017,9606.900391,23477.849609,2099
6/14/2017,9618.150391,23498.699219,2100
6/15/2017,9578.049805,23391.75,2101
6/16/2017,9588.049805,23502.75,2102
6/19/2017,9657.549805,23742.150391,2103
6/20/2017,9653.5,23697.949219,2104
6/21/2017,9633.599609,23708.75,2105
6/22/2017,9630,23736.099609,2106
6/23/2017,9574.950195,23542.75,2107
6/27/2017,9511.400391,23216.25,2108
6/28/2017,9491.25,23235.849609,2109
6/29/2017,9504.099609,23227.300781,2110
6/30/2017,9520.900391,23211.199219,2111
7/3/2017,9615,23272.800781,2112
7/4/2017,9613.299805,23214.199219,2113
7/5/2017,9637.599609,23352.599609,2114
7/6/2017,9674.549805,23466.650391,2115
7/7/2017,9665.799805,23449.150391,2116
7/10/2017,9771.049805,23675.050781,2117
7/11/2017,9786.049805,23584.599609,2118
7/12/2017,9816.099609,23695.449219,2119
7/13/2017,9891.700195,23888.650391,2120
7/14/2017,9886.349609,23937.699219,2121
7/17/2017,9915.950195,24015.050781,2122
7/18/2017,9827.150391,24022.050781,2123
7/19/2017,9899.599609,24152.650391,2124
7/20/2017,9873.299805,24213.349609,2125
7/21/2017,9915.25,24257.050781,2126
7/24/2017,9966.400391,24420.849609,2127
7/25/2017,9964.549805,24520.699219,2128
7/26/2017,10020.65039,24670.699219,2129
7/27/2017,10020.54981,24922.400391,2130
7/28/2017,10014.5,24811.300781,2131
7/31/2017,10077.09961,25103.650391,2132
8/1/2017,10114.65039,25122.800781,2133
8/2/2017,10081.5,25055.199219,2134
8/3/2017,10013.65039,24675.050781,2135
8/4/2017,10066.40039,24827.449219,2136
8/7/2017,10057.40039,24906.349609,2137
8/8/2017,9978.549805,24599.5,2138
8/9/2017,9908.049805,24374.599609,2139
8/10/2017,9820.25,24217.349609,2140
8/11/2017,9710.799805,23985.75,2141
8/14/2017,9794.150391,24115.75,2142
8/16/2017,9897.299805,24437.699219,2143
8/17/2017,9904.150391,24237.25,2144
8/18/2017,9837.400391,24074.449219,2145
8/21/2017,9754.349609,23936.5,2146
8/22/2017,9765.549805,23974.449219,2147
8/23/2017,9852.5,24316.800781,2148
8/24/2017,9857.049805,24274.199219,2149
8/28/2017,9912.799805,24377.099609,2150
8/29/2017,9796.049805,24128.949219,2151
8/30/2017,9884.400391,24308.699219,2152
8/31/2017,9917.900391,24318.400391,2153
9/1/2017,9974.400391,24434,2154
9/5/2017,9952.200195,24328.300781,2155
9/6/2017,9916.200195,24279.150391,2156
9/7/2017,9929.900391,24304.900391,2157
9/8/2017,9934.799805,24370.800781,2158
9/11/2017,10006.04981,24672.25,2159
9/12/2017,10093.04981,24784.699219,2160
9/13/2017,10079.29981,24831.800781,2161
9/14/2017,10086.59961,24912.25,2162
9/15/2017,10085.40039,24844.300781,2163
9/18/2017,10153.09961,25046.900391,2164
9/19/2017,10147.54981,25041.550781,2165
9/20/2017,10141.15039,24965.050781,2166
9/21/2017,10121.90039,24799.25,2167
9/22/2017,9964.400391,24368.849609,2168
9/25/2017,9872.599609,24165.050781,2169
9/26/2017,9871.5,24199.150391,2170
9/27/2017,9735.75,23812.949219,2171
9/28/2017,9768.950195,24008.150391,2172
9/29/2017,9788.599609,24053,2173
10/3/2017,9859.5,24103.400391,2174
10/4/2017,9914.900391,24113.300781,2175
10/5/2017,9888.700195,24058.050781,2176
10/6/2017,9979.700195,24190,2177
10/9/2017,9988.75,24251.900391,2178
10/10/2017,10016.9502,24347.449219,2179
10/11/2017,9984.799805,24107.449219,2180
10/12/2017,10096.40039,24361.25,2181
10/13/2017,10167.4502,24689.150391,2182
10/16/2017,10230.84961,24703.050781,2183
10/17/2017,10234.4502,24645.599609,2184
10/18/2017,10210.84961,24313.75,2185
10/19/2017,10146.54981,24009.75,2186
10/23/2017,10184.84961,24088.900391,2187
10/24/2017,10207.7002,24222.150391,2188
10/25/2017,10295.34961,25035.900391,2189
10/26/2017,10343.79981,25022.199219,2190
10/27/2017,10323.04981,24839.550781,2191
10/30/2017,10363.65039,24988.550781,2192
10/31/2017,10335.29981,25019.349609,2193
11/1/2017,10440.5,25490.449219,2194
11/2/2017,10423.79981,25427.300781,2195
11/3/2017,10452.5,25650.699219,2196
11/6/2017,10451.79981,25571.150391,2197
11/7/2017,10350.15039,25300.800781,2198
11/8/2017,10303.15039,25184.349609,2199
11/9/2017,10308.9502,25291.349609,2200
11/10/2017,10321.75,25498.949219,2201
11/13/2017,10224.9502,25358.300781,2202
11/14/2017,10186.59961,25284.599609,2203
11/15/2017,10118.04981,25218.900391,2204
11/16/2017,10214.75,25446.599609,2205
11/17/2017,10283.59961,25728.400391,2206
11/20/2017,10298.75,25768.599609,2207
11/21/2017,10326.90039,25757.5,2208
11/22/2017,10342.29981,25766.650391,2209
11/23/2017,10348.75,25736.25,2210
11/24/2017,10389.7002,25779.650391,2211
11/27/2017,10399.54981,25891.949219,2212
11/28/2017,10370.25,25846.400391,2213
11/29/2017,10361.29981,25795.699219,2214
11/30/2017,10226.54981,25332.400391,2215
12/1/2017,10121.79981,25191.949219,2216
12/4/2017,10127.75,25075.099609,2217
12/5/2017,10118.25,25124.849609,2218
12/6/2017,10044.09961,24851.800781,2219
12/7/2017,10166.7002,25057.25,2220
12/8/2017,10265.65039,25321.150391,2221
12/11/2017,10322.25,25404.849609,2222
12/12/2017,10240.15039,25125.449219,2223
12/13/2017,10192.9502,25000.349609,2224
12/14/2017,10252.09961,25168.199219,2225
12/15/2017,10333.25,25440.300781,2226
12/18/2017,10388.75,25594.550781,2227
12/19/2017,10463.2002,25716.199219,2228
12/20/2017,10444.2002,25591.699219,2229
12/21/2017,10440.29981,25554.300781,2230
12/22/2017,10493,25648.550781,2231
12/26/2017,10531.5,25675.25,2232
12/27/2017,10490.75,25496.050781,2233
12/28/2017,10477.90039,25490,2234
12/29/2017,10530.7002,25539.449219,2235
1/2/2018,10442.2002,25338.25,2236
1/3/2018,10443.2002,25318.599609,2237
1/4/2018,10504.79981,25462.599609,2238
1/5/2018,10558.84961,25601.849609,2239
1/8/2018,10623.59961,25676.099609,2240
1/9/2018,10637,25703.800781,2241
1/10/2018,10632.2002,25617.300781,2242
1/11/2018,10651.2002,25660.900391,2243
1/12/2018,10681.25,25749.050781,2244
1/15/2018,10741.54981,26069.199219,2245
1/16/2018,10700.4502,25974.900391,2246
1/17/2018,10788.54981,26289.099609,2247
1/18/2018,10817,26537.400391,2248
1/19/2018,10894.7002,26909.5,2249
1/22/2018,10966.2002,27041.199219,2250
1/23/2018,11083.7002,27390.599609,2251
1/24/2018,11086,27398.550781,2252
1/25/2018,11069.65039,27445.650391,2253
1/29/2018,11130.40039,27498.449219,2254
1/30/2018,11049.65039,27269.050781,2255
1/31/2018,11027.7002,27379.449219,2256
2/1/2018,11016.90039,27220.699219,2257
2/2/2018,10760.59961,26451.150391,2258
2/5/2018,10666.54981,26098.75,2259
2/6/2018,10498.25,25811.300781,2260
2/7/2018,10476.7002,25670,2261
2/8/2018,10576.84961,25920.650391,2262
2/9/2018,10454.9502,25463.650391,2263
2/12/2018,10539.75,25701.599609,2264
2/14/2018,10500.90039,25341.25,2265
2/15/2018,10545.5,25424.349609,2266
2/16/2018,10452.29981,25163.900391,2267
2/19/2018,10378.40039,25058.550781,2268
2/20/2018,10360.40039,24874.400391,2269
2/21/2018,10397.4502,24936.699219,2270
2/22/2018,10382.7002,24955.199219,2271
2/23/2018,10491.04981,25302.5,2272
2/26/2018,10582.59961,25687.900391,2273
2/27/2018,10554.29981,25383.599609,2274
2/28/2018,10492.84961,25107.400391,2275
3/1/2018,10458.34961,24902.550781,2276
3/5/2018,10358.84961,24818.699219,2277
3/6/2018,10249.25,24448.449219,2278
3/7/2018,10154.2002,24134.099609,2279
3/8/2018,10242.65039,24477.650391,2280
3/9/2018,10226.84961,24296.449219,2281
3/12/2018,10421.40039,24664.199219,2282
3/13/2018,10426.84961,24738.650391,2283
3/14/2018,10410.90039,24851.650391,2284
3/15/2018,10360.15039,24791.849609,2285
3/16/2018,10195.15039,24489.550781,2286
3/19/2018,10094.25,24245.099609,2287
3/20/2018,10124.34961,24168.199219,2288
3/21/2018,10155.25,24255.599609,2289
3/22/2018,10114.75,24141.5,2290
3/23/2018,9998.049805,23670.400391,2291
3/26/2018,10130.65039,24244.349609,2292
3/27/2018,10184.15039,24434.150391,2293
3/28/2018,10113.7002,24263.349609,2294
4/2/2018,10211.79981,24328.5,2295
4/3/2018,10245,24510.599609,2296
4/4/2018,10128.40039,24129.5,2297
4/5/2018,10325.15039,24759.800781,2298
4/6/2018,10331.59961,24873.150391,2299
4/9/2018,10379.34961,25093.800781,2300
4/10/2018,10402.25,25226.800781,2301
4/11/2018,10417.15039,25098.25,2302
4/12/2018,10458.65039,25195.099609,2303
4/13/2018,10480.59961,25200.599609,2304
4/16/2018,10528.34961,25320.849609,2305
4/17/2018,10548.7002,25334.449219,2306
4/18/2018,10526.2002,25102.300781,2307
4/19/2018,10565.29981,25126.150391,2308
4/20/2018,10564.04981,24943.849609,2309
4/23/2018,10584.7002,24960.650391,2310
4/24/2018,10614.34961,25042.099609,2311
4/25/2018,10570.54981,24814.400391,2312
4/26/2018,10617.79981,25010.900391,2313
4/27/2018,10692.29981,25394.599609,2314
4/30/2018,10739.34961,25531.599609,2315
5/2/2018,10718.04981,25568.300781,2316
5/3/2018,10679.65039,25605.25,2317
5/4/2018,10618.25,25645.400391,2318
5/7/2018,10715.5,25852.050781,2319
5/8/2018,10717.79981,26090.5,2320
5/9/2018,10741.7002,26154.449219,2321
5/10/2018,10716.54981,26131,2322
5/11/2018,10806.5,26413.150391,2323
5/14/2018,10806.59961,26475.150391,2324
5/15/2018,10801.84961,26474,2325
5/16/2018,10741.09961,26182.150391,2326
5/17/2018,10682.7002,26073.800781,2327
5/18/2018,10596.40039,25875.599609,2328
5/21/2018,10516.7002,25750.800781,2329
5/22/2018,10536.7002,25777.699219,2330
5/23/2018,10430.34961,25684.949219,2331
5/24/2018,10513.84961,26016.800781,2332
5/25/2018,10605.15039,26273.550781,2333
5/28/2018,10688.65039,26614.25,2334
5/29/2018,10633.29981,26254.800781,2335
5/30/2018,10614.34961,26327.800781,2336
5/31/2018,10736.15039,26956.199219,2337
6/1/2018,10696.2002,26692.800781,2338
6/4/2018,10628.5,26257.550781,2339
6/5/2018,10593.15039,26251,2340
6/6/2018,10684.65039,26367.599609,2341
6/7/2018,10768.34961,26517.800781,2342
6/8/2018,10767.65039,26451.349609,2343
6/11/2018,10786.9502,26453.550781,2344
6/12/2018,10842.84961,26607.099609,2345
6/13/2018,10856.7002,26642.800781,2346
6/14/2018,10808.04981,26562.25,2347
6/15/2018,10817.7002,26417.400391,2348
6/18/2018,10799.84961,26409.300781,2349
6/19/2018,10710.4502,26265.75,2350
6/20/2018,10772.04981,26557.699219,2351
6/21/2018,10741.09961,26496.949219,2352
6/22/2018,10821.84961,26766.849609,2353
6/25/2018,10762.4502,26609.699219,2354
6/26/2018,10769.15039,26601.699219,2355
6/27/2018,10671.40039,26423.400391,2356
6/28/2018,10589.09961,26324.599609,2357
6/29/2018,10714.29981,26364.199219,2358
7/2/2018,10657.29981,26230.300781,2359
7/3/2018,10699.90039,26204.099609,2360
7/4/2018,10769.90039,26433.949219,2361
7/5/2018,10749.75,26503.300781,2362
7/6/2018,10772.65039,26493.849609,2363
7/9/2018,10852.90039,26753.300781,2364
7/10/2018,10947.25,26894.550781,2365
7/11/2018,10948.29981,26816.199219,2366
7/12/2018,11023.2002,27026.550781,2367
7/13/2018,11018.90039,26935.949219,2368
7/16/2018,10936.84961,26679.800781,2369
7/17/2018,11008.04981,27008.099609,2370
7/18/2018,10980.4502,26880.900391,2371
7/19/2018,10957.09961,26789.650391,2372
7/20/2018,11010.2002,26873.199219,2373
7/23/2018,11084.75,27008.150391,2374
7/24/2018,11134.29981,26974.400391,2375
7/25/2018,11132,27031.300781,2376
7/26/2018,11167.29981,27406.400391,2377
7/27/2018,11278.34961,27634.400391,2378
7/30/2018,11319.54981,27842.599609,2379
7/31/2018,11356.5,27764.150391,2380
8/1/2018,11346.2002,27596.599609,2381
8/2/2018,11244.7002,27355.949219,2382
8/3/2018,11360.79981,27695.5,2383
8/6/2018,11387.09961,27898.5,2384
8/7/2018,11389.4502,27875.900391,2385
8/8/2018,11450,28062.449219,2386
8/9/2018,11470.7002,28320,2387
8/10/2018,11429.5,28124.25,2388
8/13/2018,11355.75,27794.400391,2389
8/14/2018,11435.09961,28021.699219,2390
8/16/2018,11385.04981,27826.550781,2391
8/17/2018,11470.75,28128.550781,2392
8/20/2018,11551.75,28274.25,2393
8/21/2018,11570.90039,28257.900391,2394
8/23/2018,11582.75,28027.900391,2395
8/24/2018,11557.09961,27834.699219,2396
8/27/2018,11691.9502,28264.199219,2397
8/28/2018,11738.5,28269.650391,2398
8/29/2018,11691.90039,28224.099609,2399
8/30/2018,11676.79981,28103.25,2400
8/31/2018,11680.5,28061.75,2401
9/3/2018,11582.34961,27819.5,2402
9/4/2018,11520.29981,27430.75,2403
9/5/2018,11476.9502,27376.050781,2404
9/6/2018,11536.90039,27468.699219,2405
9/7/2018,11589.09961,27481.449219,2406
9/10/2018,11438.09961,27201.75,2407
9/11/2018,11287.5,26807.5,2408
9/12/2018,11369.90039,26819.199219,2409
9/14/2018,11515.2002,27163.849609,2410
9/17/2018,11377.75,26820.300781,2411
9/18/2018,11278.90039,26441.449219,2412
9/19/2018,11234.34961,26277.349609,2413
9/21/2018,11143.09961,25596.900391,2414
9/24/2018,10967.40039,24970.349609,2415
9/25/2018,11067.4502,25330.349609,2416
9/26/2018,11053.79981,25376.300781,2417
9/27/2018,10977.54981,25042.150391,2418
9/28/2018,10930.4502,25119.849609,2419
10/1/2018,11008.29981,25367,2420
10/3/2018,10858.25,25069.900391,2421
10/4/2018,10599.25,24819.300781,2422
10/5/2018,10316.4502,24443.449219,2423
10/8/2018,10348.04981,24618.349609,2424
10/9/2018,10301.04981,24527.650391,2425
10/10/2018,10460.09961,25321.699219,2426
10/11/2018,10234.65039,24783.949219,2427
10/12/2018,10472.5,25395.849609,2428
10/15/2018,10512.5,25388.050781,2429
10/16/2018,10584.75,25589.650391,2430
10/17/2018,10453.04981,25188.599609,2431
10/19/2018,10303.54981,25085.800781,2432
10/22/2018,10245.25,25078.599609,2433
10/23/2018,10146.79981,24972.449219,2434
10/24/2018,10224.75,25064.199219,2435
10/25/2018,10124.90039,24817.449219,2436
10/26/2018,10030,24421.050781,2437
10/29/2018,10250.84961,24959.699219,2438
10/30/2018,10198.40039,24807.75,2439
10/31/2018,10386.59961,25153.25,2440
11/1/2018,10380.4502,25323.650391,2441
11/2/2018,10553,25701.650391,2442
11/5/2018,10524,25732.199219,2443
11/6/2018,10530,25598,2444
11/7/2018,10598.40039,25737.5,2445
11/9/2018,10585.2002,25771,2446
11/12/2018,10482.2002,25539.75,2447
11/13/2018,10582.5,25768.599609,2448
11/14/2018,10576.29981,25930.150391,2449
11/15/2018,10616.7002,26154.75,2450
11/16/2018,10682.2002,26245.550781,2451
11/19/2018,10763.40039,26300.699219,2452
11/20/2018,10656.2002,26113.349609,2453
11/21/2018,10600.04981,26262.050781,2454
11/22/2018,10526.75,25999.449219,2455
11/26/2018,10628.59961,26365.599609,2456
11/27/2018,10685.59961,26443.099609,2457
11/28/2018,10728.84961,26457.949219,2458
11/29/2018,10858.7002,26939.599609,2459
11/30/2018,10876.75,26862.949219,2460
12/3/2018,10883.75,26857.550781,2461
12/4/2018,10869.5,26693.800781,2462
12/5/2018,10782.90039,26519.599609,2463
12/6/2018,10601.15039,26198.300781,2464
12/7/2018,10693.7002,26594.300781,2465
12/10/2018,10488.4502,26102.650391,2466
12/11/2018,10549.15039,26163.400391,2467
12/12/2018,10737.59961,26643.849609,2468
12/13/2018,10791.54981,26816.349609,2469
12/14/2018,10805.4502,26826,2470
12/17/2018,10888.34961,27015.800781,2471
12/18/2018,10908.7002,27174.699219,2472
12/19/2018,10967.29981,27298.400391,2473
12/20/2018,10951.7002,27275.099609,2474
12/21/2018,10754,26869.650391,2475
12/24/2018,10663.5,26714.75,2476
12/26/2018,10729.84961,26986.800781,2477
12/27/2018,10779.79981,26878.550781,2478
12/28/2018,10859.90039,27125.25,2479
