Date,Open,High,Low,Close
14-12-10,11558.40039,11623.7002,11441.40039,11560.5
15-12-10,11478.84961,11490.34961,11150.9502,11196.29981
16-12-10,11231.15039,11484.9502,11147.4502,11424.15039
20-12-10,11401.04981,11404.65039,11237.2002,11267.09961
21-12-10,11294.34961,11571,11294.34961,11537.25
22-12-10,11597.54981,11634.65039,11408.15039,11467.7002
23-12-10,11510.5,11541.04981,11432.15039,11469.04981
24-12-10,11412.65039,11510.54981,11390.09961,11477.04981
27-12-10,11491.40039,11543.90039,11441.54981,11470.9502
28-12-10,11497.34961,11497.34961,11392.90039,11427.29981
29-12-10,11448.65039,11627.09961,11433.29981,11612.90039
30-12-10,11605.04981,11662.09961,11573.7002,11629.29981
31-12-10,11633.65039,11828.40039,11631.2002,11791.4502
03-01-11,11882.09961,11912.15039,11826.9502,11855.75
04-01-11,11868.40039,11872.79981,11545.54981,11564.04981
05-01-11,11545.75,11545.75,11265.54981,11305.4502
06-01-11,11350.7002,11377.09961,11164.75,11186.79981
07-01-11,11146.4502,11258.5,11007.90039,11053.34961
10-01-11,11024.5,11072.7002,10671.59961,10700.65039
11-01-11,10734.2002,10951.2002,10620.79981,10833.54981
12-01-11,10906.40039,11161.15039,10728.4502,11128.15039
13-01-11,11125.9502,11127.9502,10676.5,10716.65039
14-01-11,10746.79981,10907.29981,10387.90039,10432.90039
17-01-11,10459.59961,10571.79981,10373.79981,10471.09961
18-01-11,10534.29981,10677.9502,10520.29981,10618.5
19-01-11,10646,10715.04981,10562.25,10615.15039
20-01-11,10579.25,10878.79981,10493.25,10798.34961
21-01-11,10750.40039,10923.7002,10740,10889.40039
24-01-11,10923.75,11177.84961,10913.4502,11151.15039
25-01-11,11183.54981,11256.9502,10849.40039,10872.9502
27-01-11,10946.40039,10970.84961,10639.84961,10676.15039
28-01-11,10690.04981,10736.40039,10481.09961,10578.25
31-01-11,10444.34961,10696.29981,10400.25,10641.84961
01-02-11,10683.4502,10683.4502,10457.79981,10481.2002
02-02-11,10599,10614.9502,10418.2002,10470.15039
03-02-11,10460.9502,10704.29981,10429.5,10670.59961
04-02-11,10632.90039,10772.4502,10385.90039,10433.84961
07-02-11,10457.79981,10509.79981,10354.59961,10384.04981
08-02-11,10431.04981,10431.04981,10119.4502,10147.75
09-02-11,10131.34961,10294.79981,10038.15039,10116.65039
10-02-11,10106.25,10227.75,10017.84961,10074.09961
11-02-11,10061.40039,10473.4502,10061.40039,10447.75
14-02-11,10477.84961,10815.7002,10477.84961,10802.54981
15-02-11,10821.5,11035.15039,10722.7002,10959.7002
16-02-11,10929.25,11024.25,10908.65039,10960.7002
17-02-11,10996.25,11190.2002,10918.09961,11134.7002
18-02-11,11153.79981,11300.4502,10915.34961,10949.7002
21-02-11,10935.29981,11070.34961,10806.29981,11050.09961
22-02-11,10957.5,10957.5,10777.65039,10836.79981
23-02-11,10776.79981,10857.84961,10628.65039,10646.4502
24-02-11,10603.25,10643.25,10169,10210.75
25-02-11,10329.65039,10510.5,10263.15039,10435.84961
28-02-11,10512.2002,10744.84961,10364.34961,10435.34961
01-03-11,10541.9502,10906.15039,10528.34961,10885.40039
03-03-11,10805,11066.40039,10759.7002,10914.5
04-03-11,11008.90039,11134.09961,10924.09961,10963.40039
07-03-11,10886.09961,10886.09961,10658.29981,10782.25
08-03-11,10782.59961,10962.7002,10779.15039,10931.54981
09-03-11,10987.40039,11054,10904.59961,10974.79981
10-03-11,10920.65039,10920.65039,10783.29981,10850.25
11-03-11,10772.90039,10904.2002,10697.09961,10740.9502
14-03-11,10730.40039,10916.65039,10730.40039,10893.25
15-03-11,10673.90039,10784.2002,10591.29981,10725.79981
16-03-11,10777.09961,11001.25,10777.09961,10957.59961
17-03-11,10881.84961,11018.29981,10824.40039,10851.9502
18-03-11,10882,10927.25,10699.40039,10715.90039
21-03-11,10795.65039,10814.75,10661.15039,10723.59961
22-03-11,10759.9502,10822.25,10726.25,10771.29981
23-03-11,10755.84961,10972.29981,10744.7002,10958.09961
24-03-11,11001.75,11112.59961,11001.75,11070.34961
25-03-11,11179.2002,11420.40039,11136.4502,11387.29981
28-03-11,11348.84961,11599,11348.15039,11523.40039
29-03-11,11522.75,11657.59961,11507.4502,11582.5
30-03-11,11625.5,11801.65039,11625.5,11765.2002
31-03-11,11804.9502,11898.40039,11569.25,11705.4502
01-04-11,11713.04981,11738.4502,11540.84961,11590.9502
04-04-11,11614.4502,11840.7002,11614.4502,11804.29981
05-04-11,11853.59961,11861.15039,11678.09961,11798.90039
06-04-11,11784.54981,11838.04981,11686.54981,11730.04981
07-04-11,11724.75,11825,11656.7002,11754.40039
08-04-11,11751.79981,11853.34961,11632.54981,11673.25
11-04-11,11591,11637,11551.75,11597.79981
13-04-11,11531.4502,11856.34961,11490.54981,11839.5
15-04-11,11810.09961,11950.7002,11707.59961,11735.65039
18-04-11,11754.2002,11887.09961,11525.04981,11539.75
19-04-11,11562.9502,11631.15039,11482.15039,11586.75
20-04-11,11678.7002,11813.7002,11614.59961,11794.54981
21-04-11,11857.4502,11926.04981,11836.9502,11894.75
25-04-11,11860.34961,11978.04981,11860.34961,11879
26-04-11,11903.79981,11912.4502,11709.79981,11867.7002
27-04-11,11922.29981,11936.34961,11732.25,11779.84961
28-04-11,11851.75,11855.2002,11659.5,11684.79981
29-04-11,11671.04981,11723.25,11406.84961,11483.75
02-05-11,11509.29981,11543.34961,11204.65039,11243.79981
03-05-11,11222.04981,11349.5,10849.15039,10898.29981
04-05-11,10888.4502,11013.40039,10797.59961,10913.34961
05-05-11,10909.04981,10987.59961,10677.29981,10730.09961
06-05-11,10751.29981,11167.40039,10751.29981,11145.09961
09-05-11,11194.4502,11213.5,10956.34961,11076.5
10-05-11,11068.59961,11096.90039,10945.7002,11009.40039
11-05-11,11036.15039,11097.25,10904.09961,11059.04981
12-05-11,11009.29981,11076,10865.15039,10887.4502
13-05-11,10896.54981,11180.40039,10838.15039,11020.9502
16-05-11,10975.15039,10975.15039,10878.65039,10912.34961
17-05-11,10920.9502,10972.4502,10617.15039,10668.84961
18-05-11,10669.59961,10695.7002,10550.9502,10599.04981
19-05-11,10661.4502,10674.7002,10524.34961,10558.34961
20-05-11,10582.4502,10727.25,10540.9502,10664.09961
23-05-11,10612.54981,10612.54981,10339.9502,10368.25
24-05-11,10360.9502,10524.79981,10360.75,10425.54981
25-05-11,10427.15039,10428.25,10340.65039,10355.79981
26-05-11,10404.04981,10501.90039,10379.25,10468.29981
27-05-11,10491.4502,10735.2002,10491.4502,10722.65039
30-05-11,10742,10823.25,10715.09961,10781.4502
31-05-11,null,null,null,null
01-06-11,11011.2002,11056.40039,10959.09961,11033.40039
02-06-11,10872.25,10881.40039,10802.34961,10839.25
03-06-11,10860.25,10946.75,10751.09961,10782
06-06-11,10734.25,10873.90039,10682.29981,10854.65039
07-06-11,10799.34961,10918.25,10796.15039,10873.4502
08-06-11,10816.40039,10882.29981,10764.7002,10791.4502
09-06-11,10775.4502,10850.34961,10734.75,10785.40039
10-06-11,10800.4502,10814.84961,10627.59961,10714.25
13-06-11,10675.29981,10757.40039,10616.04981,10717.5
14-06-11,10737.29981,10830.40039,10737.29981,10803.9502
15-06-11,10789.90039,10795.84961,10608.79981,10626.65039
16-06-11,10550.65039,10706,10502.40039,10572.15039
17-06-11,10652.84961,10652.84961,10548.2002,10598.25
20-06-11,10592.65039,10618.40039,10340.40039,10484.29981
21-06-11,10503.75,10645.09961,10426.84961,10459.15039
22-06-11,10526.40039,10551.79981,10435.04981,10475.2002
23-06-11,10453.09961,10553.34961,10421.65039,10526.4502
24-06-11,10576.5,10875.25,10576.5,10854.5
27-06-11,10808.90039,11068.59961,10774.09961,11032.5
28-06-11,11059.15039,11114.2002,10986.7002,11054.04981
29-06-11,11110.34961,11170.34961,11090.54981,11153.34961
30-06-11,11183.25,11271.34961,11149.2002,11244.65039
01-07-11,11359.9502,11359.9502,11190,11255
04-07-11,11379.04981,11401,11322.04981,11379.79981
05-07-11,11385.04981,11431.7002,11302.59961,11406.09961
06-07-11,11379.2002,11404.7002,11255.04981,11283.04981
07-07-11,11298,11446.54981,11232.15039,11426.09961
08-07-11,11431.9502,11451.25,11270,11285.15039
11-07-11,11275,11275,11106.84961,11135.5
12-07-11,11040.7002,11131.75,10941.29981,11022.54981
13-07-11,11065.2002,11164.25,11060.90039,11142.25
14-07-11,11121.40039,11385.34961,11072.5,11263.79981
15-07-11,11249.40039,11334.59961,11195.5,11234.54981
18-07-11,11234.7002,11277.4502,11176.84961,11228.84961
19-07-11,11230.04981,11353.75,11204.75,11313.84961
20-07-11,11372.15039,11388.5,11142.40039,11164.7002
21-07-11,11159.09961,11193.04981,11021.7002,11049.79981
22-07-11,11110.75,11309.4502,11105.7002,11291.9502
25-07-11,11286.25,11433.09961,11233.34961,11391.79981
26-07-11,11397.9502,11430.75,11068.2002,11114.54981
27-07-11,11126.7002,11139.65039,10961.9502,11000.15039
28-07-11,10902.59961,10954.25,10799.84961,10828.5
29-07-11,10820.65039,10968.79981,10758.40039,10893.65039
01-08-11,11014.15039,11064.90039,10882.04981,10939
02-08-11,10902.54981,10902.54981,10720.29981,10743.29981
03-08-11,10647.90039,10686.40039,10545.15039,10639.54981
04-08-11,10682.4502,10765.9502,10515.04981,10537.04981
05-08-11,10306.09961,10392.25,10150.29981,10354.5
08-08-11,10121.40039,10481.5,10072.4502,10232.29981
09-08-11,9952.200195,10424.25,9920.799805,10196.54981
10-08-11,10516.4502,10516.4502,10393.7002,10463.2002
11-08-11,10419.40039,10516.90039,10323.5,10338.79981
12-08-11,10469.15039,10469.15039,10131.65039,10182.7002
16-08-11,10315.09961,10315.09961,10023,10056.40039
17-08-11,10050,10173.09961,9869.75,9953.200195
18-08-11,9987.599609,10002.29981,9564.950195,9601.5
19-08-11,9452.700195,9587.700195,9280.25,9404.849609
22-08-11,9422.650391,9466.099609,9224.950195,9407.349609
23-08-11,9474.049805,9523,9303.349609,9488.700195
24-08-11,9453.049805,9561.900391,9275.150391,9331.849609
25-08-11,9393.349609,9401.150391,9134.950195,9177.25
26-08-11,9186.400391,9217.700195,8917.950195,8974.549805
29-08-11,9099.849609,9378.099609,9099.849609,9342.450195
30-08-11,9466.299805,9565.299805,9355.150391,9533.400391
02-09-11,9707.450195,9707.450195,9490,9581.349609
05-09-11,9509,9630.049805,9448.75,9614.049805
06-09-11,9556.950195,9695.450195,9364.599609,9657.599609
07-09-11,9698.400391,9906.799805,9683.950195,9858.900391
08-09-11,9888.549805,9940.25,9749.200195,9920.049805
09-09-11,9947.099609,9972,9647.599609,9678.700195
12-09-11,9550.950195,9550.950195,9347.150391,9395.25
13-09-11,9454.450195,9567.5,9260.900391,9339.700195
14-09-11,9365.049805,9507.349609,9267.549805,9472.450195
15-09-11,9569.349609,9708.799805,9390.099609,9660.349609
16-09-11,9744.650391,9798.75,9590.150391,9720.25
19-09-11,9664.349609,9664.349609,9545.849609,9583.549805
20-09-11,9589.349609,9848.650391,9578.599609,9812.700195
21-09-11,9838.599609,9962.950195,9809.299805,9929
22-09-11,9756.200195,9756.200195,9489.700195,9520.599609
23-09-11,9418.700195,9540.799805,9284.650391,9375.700195
26-09-11,9373.950195,9467.75,9165.799805,9384.5
27-09-11,9528.299805,9661.5,9528.299805,9619.950195
28-09-11,9670.450195,9675.650391,9449,9512.150391
29-09-11,9467.549805,9688.650391,9406.349609,9653.400391
30-09-11,9600.349609,9635.650391,9420.650391,9468.299805
03-10-11,9332.599609,9332.599609,9156.450195,9185.900391
04-10-11,9135.049805,9240.150391,8818.049805,8913.349609
05-10-11,8930.75,8991.799805,8626.450195,8701.299805
07-10-11,8970.549805,9120.049805,8970.549805,9038.25
10-10-11,9051,9190.849609,8982.900391,9168.900391
11-10-11,9262.099609,9363.200195,9148.099609,9178.650391
12-10-11,9240.400391,9514.200195,9193.75,9482.299805
13-10-11,9594,9685.049805,9547.099609,9591.25
14-10-11,9548.25,9691.849609,9526.950195,9660.400391
17-10-11,9717.349609,9788.200195,9666.349609,9721.299805
18-10-11,9625.549805,9634.549805,9492.950195,9583.900391
19-10-11,9673,9865.849609,9673,9841.349609
20-10-11,9722.849609,9763.799805,9618.349609,9746.400391
21-10-11,9767.400391,9811.349609,9678.400391,9695.349609
24-10-11,9819.5,9916.599609,9606.75,9647.849609
25-10-11,9709.849609,9817.099609,9323,9511.599609
28-10-11,9837.950195,9932.400391,9837.349609,9917.049805
31-10-11,9932,10080.04981,9826.799805,9989.650391
01-11-11,9898.400391,9984.349609,9782.700195,9822.25
02-11-11,9739.099609,9888.700195,9726.75,9781.049805
03-11-11,9743.849609,9814.650391,9648.650391,9782.5
04-11-11,9887.900391,9914.099609,9808.099609,9836.349609
08-11-11,9855.950195,9893.950195,9732.849609,9852.549805
09-11-11,9896.150391,9896.150391,9565.099609,9592.650391
11-11-11,9553,9571.849609,9270.349609,9292.549805
14-11-11,9416.349609,9458.349609,9254.299805,9275
15-11-11,9254.75,9308.5,9062.400391,9085.700195
16-11-11,9055.599609,9145.650391,8957.049805,9061.549805
17-11-11,9049.299805,9124.900391,8899.650391,8930.900391
18-11-11,8867.799805,8872.650391,8706,8850.25
21-11-11,8806.700195,8806.700195,8522.299805,8554.150391
22-11-11,8603.849609,8698.200195,8544.049805,8611.700195
23-11-11,8556.400391,8556.400391,8240.450195,8399.299805
24-11-11,null,null,null,null
25-11-11,8438.200195,8558.599609,8360.549805,8488.599609
28-11-11,8598.700195,8809.950195,8598.700195,8793.150391
29-11-11,8824.549805,8843.900391,8587.450195,8623.900391
30-11-11,8529.049805,8704.099609,8490.349609,8564.099609
01-12-11,8872.799805,9033.849609,8821.5,8895.299805
02-12-11,8924.150391,9200.650391,8859.650391,9172.75
05-12-11,9154.900391,9215.400391,9073.799805,9173.75
07-12-11,9235.349609,9273.099609,9133.549805,9176.25
08-12-11,9126.450195,9153.400391,8871.25,8915.700195
09-12-11,8786.349609,8932,8689.849609,8811.099609
12-12-11,8900.900391,8920.25,8504.450195,8543.400391
13-12-11,8475.849609,8642.349609,8393.299805,8571.950195
14-12-11,8549.549805,8696.900391,8482.950195,8533
15-12-11,8449.450195,8509.5,8375.650391,8445.099609
16-12-11,8482.25,8602.799805,8127.200195,8171.899902
19-12-11,8122.25,8122.25,7801.549805,7920.75
20-12-11,7948.450195,7961.700195,7766.350098,7798.549805
21-12-11,7999,8235.650391,7936,8189.149902
22-12-11,8106.200195,8415.700195,8064.149902,8384.650391
23-12-11,8406.200195,8451.950195,8253.450195,8296.450195
26-12-11,null,null,null,null
27-12-11,8348.549805,8365.75,8223.849609,8275.5
28-12-11,8256.099609,8256.099609,8053.149902,8111.399902
29-12-11,8050.299805,8137.399902,7986.75,8027.399902
30-12-11,8073.200195,8120.149902,7925.149902,7968.649902
02-01-12,null,null,null,null
03-01-12,8072.799805,8356.349609,8072.799805,8340.299805
04-01-12,8388.950195,8453.400391,8294.349609,8408.400391
05-01-12,8421.5,8516.150391,8394.25,8454.900391
06-01-12,8397.349609,8586.650391,8297.549805,8488.25
07-01-12,null,null,null,null
09-01-12,8450.400391,8517.799805,8329.900391,8481.349609
10-01-12,8535.650391,8748.799805,8535.650391,8735.049805
11-01-12,8758.25,8858.950195,8736.25,8839.700195
12-01-12,8831.450195,9015.25,8830.25,8930.25
13-01-12,8989.900391,9073,8913.950195,8975.049805
16-01-12,8913.25,8967.950195,8813.849609,8940.25
17-01-12,9013.650391,9114.450195,9011.799805,9056.700195
18-01-12,9067.349609,9067.349609,8922.700195,9023.400391
19-01-12,9106.799805,9212.849609,9106.799805,9199.400391
20-01-12,9291.150391,9560.150391,9268.5,9516.849609
23-01-12,9503.099609,9659,9503.099609,9520.299805
24-01-12,9536.049805,9885.150391,9456.25,9834
25-01-12,9871.950195,9905.5,9762.5,9856.599609
27-01-12,9969.25,9969.25,9701.5,9813.650391
30-01-12,9741.25,9741.25,9509.150391,9537.099609
31-01-12,9625.700195,9946.5,9625.700195,9919.450195
01-02-12,9941.900391,9967.450195,9762,9949.099609
02-02-12,10012.9502,10090.2002,9776.549805,9992.049805
03-02-12,9992,10158.9502,9928.450195,10133.65039
06-02-12,10219.59961,10331.25,10183.4502,10269.25
07-02-12,10368.5,10429.7002,10260.15039,10324.59961
08-02-12,10308.2002,10401.65039,10208.4502,10320.09961
09-02-12,10267.25,10546.40039,10267.25,10507.59961
10-02-12,10482.15039,10555,10344.2002,10442.65039
13-02-12,10451.09961,10532.84961,10335.7002,10473.59961
14-02-12,10449.4502,10606.84961,10449.09961,10556.65039
15-02-12,10633.65039,10959.5,10633.15039,10930.7002
16-02-12,10896.04981,10940.79981,10780.04981,10921.90039
17-02-12,11042.84961,11203.34961,11013,11074.90039
21-02-12,11042.59961,11207.04981,11042.59961,11170.40039
22-02-12,11160.40039,11226.75,10714.04981,10747.15039
23-02-12,10693.75,10852.65039,10621.79981,10713.34961
24-02-12,10691.75,10759.04981,10435.54981,10506.79981
27-02-12,10527.65039,10527.65039,10073.90039,10103.9502
28-02-12,10179.9502,10561.7002,10178.84961,10484
29-02-12,10561.75,10667.29981,10340.75,10414.2002
01-03-12,10385.15039,10385.15039,10160.25,10288.90039
02-03-12,10337.7002,10584.25,10192.79981,10434.29981
03-03-12,null,null,null,null
05-03-12,10406.84961,10406.84961,10152.09961,10178.84961
06-03-12,10149.79981,10438,10020.4502,10058.15039
07-03-12,10030.25,10169.4502,9939.950195,10132.84961
09-03-12,10286.79981,10526.54981,10286.79981,10505.65039
12-03-12,10765.9502,10786.4502,10543.25,10625.65039
13-03-12,10707.90039,10765.7002,10671.4502,10686.2002
14-03-12,10820.40039,10912.04981,10768.65039,10889.7002
15-03-12,10894.4502,10894.4502,10556.40039,10595
16-03-12,10607.75,10832.29981,10348.04981,10391.34961
19-03-12,10440.84961,10440.84961,10135.25,10188.84961
20-03-12,10183,10369.2002,10137.79981,10281.59961
21-03-12,10238.65039,10562.04981,10217.4502,10524.4502
22-03-12,10525,10583.75,10135.84961,10173.54981
23-03-12,10249.75,10404.25,10125.75,10294.54981
26-03-12,10260.2002,10263.09961,10013.04981,10043.5
27-03-12,10171.90039,10247.04981,9967.549805,10148.84961
28-03-12,10122.04981,10122.04981,9901.200195,9960.400391
29-03-12,9859.25,9988.549805,9845.400391,9927.650391
30-03-12,9984.799805,10248.04981,9981.900391,10212.75
02-04-12,10186.79981,10321.75,10180.9502,10305.34961
03-04-12,10381,10502.7002,10376,10432.59961
04-04-12,10345.15039,10371.84961,10267.9502,10340.09961
09-04-12,10256.65039,10256.65039,10113.75,10131.59961
10-04-12,10169.2002,10209.90039,10077.04981,10196.04981
11-04-12,10117.25,10309.75,10060.7002,10214.25
12-04-12,10250.7002,10432.79981,10250.7002,10400.7002
13-04-12,10478.25,10587.9502,10235.7002,10306.25
16-04-12,10274.15039,10447.9502,10274.15039,10432.7002
17-04-12,10502.65039,10621.90039,10248.54981,10519.54981
18-04-12,10585.54981,10645.84961,10479.5,10512.4502
19-04-12,10536.9502,10594.90039,10438.65039,10567.90039
20-04-12,10538.29981,10577.4502,10387.04981,10456.5
23-04-12,10432.59961,10521.4502,10206.90039,10243.15039
24-04-12,10275.54981,10287.90039,10151.79981,10215.15039
25-04-12,10215.84961,10277.84961,10043.65039,10159.84961
26-04-12,10171.84961,10193.90039,10083.5,10128
27-04-12,10146.09961,10249.15039,10029.4502,10148.7002
30-04-12,10210.09961,10360.54981,10210.09961,10276.79981
02-05-12,10282.7002,10382.34961,10278.4502,10306.59961
03-05-12,10231.7002,10255.84961,10100.25,10126.54981
04-05-12,10063.5,10068.65039,9757.75,9802.349609
07-05-12,9664.849609,9910.700195,9480.5,9876.349609
08-05-12,9909.400391,9924.150391,9526.650391,9588.75
09-05-12,9517,9572.349609,9340.450195,9404.799805
10-05-12,9411.75,9580.400391,9362.099609,9410.900391
11-05-12,9353.450195,9532.650391,9296.650391,9398.099609
14-05-12,9412.599609,9498.799805,9190.299805,9257.650391
15-05-12,9186.450195,9361.450195,9166.099609,9319.700195
16-05-12,9184.450195,9208.150391,9047.049805,9164.25
17-05-12,9199.5,9328.5,9113.650391,9154.200195
18-05-12,9013.099609,9364.700195,8995.25,9310.25
21-05-12,null,null,null,null
22-05-12,9510.450195,9522.299805,9253.049805,9268.799805
23-05-12,9237.349609,9295.650391,9157.200195,9209.900391
24-05-12,9277.25,9463.700195,9198.75,9437.599609
25-05-12,9422.450195,9497,9371.549805,9456.299805
28-05-12,9483.099609,9716.5,9483.099609,9698.299805
29-05-12,9734.849609,9783.450195,9687.650391,9708.099609
30-05-12,9642.200195,9642.200195,9514.25,9534.049805
31-05-12,9414.349609,9441,9362.900391,9441
01-06-12,9434.450195,9493.25,9252.599609,9267.599609
04-06-12,9174.549805,9406.25,9110.450195,9362.299805
05-06-12,9433.25,9545.5,9400.349609,9460.150391
06-06-12,9519,9770.650391,9519,9742.799805
07-06-12,9830.5,9974.700195,9787.950195,9950.900391
08-06-12,9969.549805,10031.2002,9809.950195,9998.849609
11-06-12,10070.15039,10157.75,9934.049805,9969.200195
12-06-12,9899.450195,10156.40039,9893.349609,10139.2002
13-06-12,10150,10224.54981,10075.2002,10128.15039
14-06-12,10073.5,10096.75,9813.650391,9836.950195
15-06-12,9881.400391,10098.90039,9881.400391,10064.79981
18-06-12,10178.84961,10197.79981,9695.599609,9749.900391
19-06-12,9730,9808,9619.150391,9786.450195
20-06-12,9812.849609,9875.650391,9764.450195,9831.799805
21-06-12,9795.950195,10046.90039,9769.299805,10033.65039
22-06-12,9907.349609,10073.4502,9873.849609,10038.34961
25-06-12,10068.90039,10193.4502,9892.799805,9925.75
26-06-12,9914.799805,10024.65039,9901.849609,9970.099609
27-06-12,10025.4502,10109.65039,9988.5,10017.79981
28-06-12,10023.90039,10052.2002,9950.099609,10003.84961
29-06-12,10105.4502,10360,10105.4502,10340.65039
02-07-12,10366.5,10450.29981,10303.65039,10412.2002
03-07-12,10460,10544.29981,10444.29981,10481.29981
04-07-12,10522.40039,10548.90039,10482.84961,10529.4502
05-07-12,10520.04981,10651.2002,10468.75,10641.90039
06-07-12,10637.9502,10687.90039,10547.34961,10655.34961
09-07-12,10594.9502,10635.90039,10524.75,10588.04981
10-07-12,10617.04981,10767.25,10615.29981,10751.54981
11-07-12,10701.59961,10782.54981,10692.9502,10713.29981
12-07-12,10640.15039,10676,10557.34961,10616.29981
13-07-12,10654.90039,10715.15039,10568.75,10594.4502
16-07-12,10614.09961,10692.79981,10552.7002,10568.2002
17-07-12,10648.7002,10673.5,10518.9502,10558.04981
18-07-12,10569.04981,10629.15039,10498.59961,10607.09961
19-07-12,10684.40039,10708.59961,10606.59961,10622.04981
20-07-12,10622.84961,10622.84961,10463.40039,10481.59961
23-07-12,10401.7002,10402.25,10254,10274.59961
24-07-12,10282.65039,10349.4502,10237.25,10299
25-07-12,10286.54981,10315.40039,10224.75,10267.84961
26-07-12,10306.5,10314.04981,10056.15039,10083.79981
27-07-12,10256.25,10401.65039,10102.75,10140.54981
30-07-12,10222.54981,10427.04981,10222.54981,10412.15039
31-07-12,10462.79981,10467.9502,10239.7002,10384.09961
01-08-12,10347.79981,10445.2002,10324.59961,10419.90039
02-08-12,10408.9502,10417.5,10310.84961,10379.59961
03-08-12,10312.79981,10336.25,10209.15039,10315.59961
06-08-12,10426.75,10501.4502,10426.75,10462.40039
07-08-12,10499.7002,10616.90039,10463.54981,10591.9502
08-08-12,10621,10640.75,10511.34961,10529.25
09-08-12,10572.40039,10614.2002,10425.15039,10445.90039
10-08-12,10427.34961,10449.25,10272.04981,10358.9502
13-08-12,10339.2002,10415.2002,10284.04981,10401.29981
14-08-12,10411.54981,10547.09961,10387.9502,10519.15039
16-08-12,10537.9502,10551.04981,10405.7002,10426.75
17-08-12,10425.84961,10505.84961,10354.7002,10417.90039
21-08-12,10436.84961,10484.54981,10353.84961,10469.5
22-08-12,10413.9502,10533.7002,10401.75,10472.2002
23-08-12,10508.75,10560.84961,10413.29981,10457.7002
24-08-12,10404.5,10412.25,10318.54981,10332.84961
27-08-12,10338.25,10338.25,10134.40039,10150.40039
28-08-12,null,null,null,null
29-08-12,10077.40039,10127,9998.099609,10011.90039
30-08-12,9978.200195,10130.90039,9959.049805,10085.2002
31-08-12,10037,10130.9502,9948.700195,9990.5
03-09-12,10030.84961,10082.5,9941.5,9963
04-09-12,9967.450195,10033,9916.849609,10020.65039
05-09-12,9965,9976.400391,9814.049805,9827.900391
06-09-12,9846.549805,9947.450195,9831.349609,9893.150391
07-09-12,10047.15039,10134.75,10036.4502,10122
08-09-12,null,null,null,null
10-09-12,10153.79981,10181.84961,10041.25,10069.84961
11-09-12,10020.75,10154.2002,10006.5,10135.90039
12-09-12,10176.4502,10223.9502,10109.59961,10183.4502
13-09-12,10213.84961,10259.40039,10171.25,10207.79981
14-09-12,10408.25,10664.54981,10408.25,10642.90039
17-09-12,10797.09961,11045.4502,10797.09961,10981.65039
18-09-12,10949.9502,11065,10922.7002,11043.5
20-09-12,10907.7002,11031.79981,10887,10920.79981
21-09-12,10973.15039,11433.09961,10973.15039,11358.5
24-09-12,11359.29981,11533.75,11359.29981,11423.5
25-09-12,11450.4502,11517.65039,11321.2002,11420.75
26-09-12,11385.7002,11441.04981,11322.25,11427.25
27-09-12,11466.25,11490.25,11378.34961,11419.4502
28-09-12,11486.54981,11536.84961,11437.90039,11456.79981
01-10-12,11462.09961,11466.04981,11366.40039,11420.4502
03-10-12,11440.2002,11471.84961,11361.65039,11414.9502
04-10-12,11460.15039,11685.54981,11460.15039,11636.04981
05-10-12,11745.2002,11745.2002,10043.59961,11511.40039
08-10-12,11530.65039,11530.65039,11342.84961,11362.2002
09-10-12,11442.75,11528.34961,11373.7002,11446.09961
10-10-12,11380.25,11380.25,11271.15039,11291.5
11-10-12,11334.90039,11476.9502,11244.7002,11431.29981
12-10-12,11469.2002,11527.15039,11372.09961,11388.4502
15-10-12,11397.7002,11454.79981,11288.40039,11441.79981
16-10-12,11495.5,11508.5,11328.25,11348
17-10-12,11417.09961,11425.4502,11302.90039,11358.25
18-10-12,11406.4502,11594.59961,11364.2002,11586.34961
19-10-12,11539.04981,11605.65039,11424.25,11491.2002
22-10-12,11422.09961,11619.25,11419.40039,11607.40039
23-10-12,11605.79981,11656.79981,11534.54981,11578.15039
25-10-12,11542.29981,11643.40039,11542.29981,11614.5
29-10-12,11506.5,11585.79981,11431.9502,11472.15039
30-10-12,11467.2002,11600.04981,11173.79981,11203
31-10-12,11204.9502,11290,11125.2002,11268.79981
01-11-12,11266.5,11349.40039,11230.2002,11315.04981
02-11-12,11450.65039,11477.54981,11394.15039,11460.4502
05-11-12,11449.7002,11489.29981,11401.29981,11475.15039
06-11-12,11427.9502,11568.4502,11427.9502,11539.04981
07-11-12,11545.34961,11719.09961,11519.59961,11665.5
08-11-12,11561.34961,11637.9502,11533.29981,11613.54981
09-11-12,11608.79981,11663.90039,11427.2002,11475.59961
11-11-12,null,null,null,null
12-11-12,11488.09961,11608.79981,11462.29981,11583.84961
15-11-12,11493.09961,11530.25,11419.04981,11521.40039
16-11-12,11487.54981,11537.15039,11306.04981,11335.5
19-11-12,11342.65039,11378.25,11256.40039,11306.9502
20-11-12,11373.9502,11409.79981,11269.7002,11318.29981
21-11-12,11352.2002,11477.34961,11303.75,11465.34961
22-11-12,11497.34961,11570.84961,11495.04981,11508.34961
23-11-12,11540.59961,11549,11392,11475.79981
26-11-12,11534.2002,11534.2002,11411.09961,11432.4502
27-11-12,11502.2002,11663.5,11502.2002,11657.40039
29-11-12,11706.90039,12035.40039,11703.25,11992.79981
30-11-12,12082.54981,12175.29981,12001.15039,12158.90039
03-12-12,12126.59961,12165.65039,12053.4502,12103.90039
04-12-12,12092.75,12215.5,12075.90039,12197.15039
